Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"br.com.meyer.model.contract.Contract.getLastAmendment",,,,,,,,,,,,,,,,,,,,,,,,,2,9,1,8,1,5,0,4,2,0,3,5,1,4,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Contract.getNumber",,,,,,,,,,,,,,,,,,,,,,,,,16,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Contract.getPaymentType",,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Contract.getPrices",,,,,,,,,,,,,,,,,,,,,,,,,10,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Contract.getReadingDate",,,,,,,,,,,,,,,,,,,,,,,,,8,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Contract.getSeller",,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Contract.getStatus",,,,,,,,,,,,,,,,,,,,,,,,,11,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Contract.getTotalValue",,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Contract.getType",,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Contract.getValueByInstallment",,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Contract.get_id",,,,,,,,,,,,,,,,,,,,,,,,,10,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Contract.hashCode",,,,,,,,,,,,,,,,,,,,,,,,,13,16,0,16,2,14,0,9,1,0,14,15,2,13,14,14,14,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Contract.merge",,,,,,,,,,,,,,,,,,,,,,,,,2,7,2,5,2,3,0,3,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Contract.setDeadline",,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Contract.setNumber",,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Contract.setPrices",,,,,,,,,,,,,,,,,,,,,,,,,3,13,2,11,3,7,0,5,3,0,3,6,2,4,3,3,3,1,0,,,,,0,,2,0,,0.00,,,,
Private Method,"br.com.meyer.model.contract.Contract.setPrices.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Contract.setStatus",,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.model.contract.Contract.setTotalValue",,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Contract.setTotalValue",,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Contract.set_id",,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Class,"br.com.meyer.model.contract.ContractDTO",1,1,1,1,5,0,5,0,1,2,0,,0,0,,,1,2,1,13,0,0,0,1,,27,4,20,12,4,3,,,,8,12,8,4,,,,,,1,1,1,1,,0,0,,0,0.15,1,1,1,1
Public Constructor,"br.com.meyer.model.contract.ContractDTO.ContractDTO",,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,2,2,0,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Static Class,"br.com.meyer.model.contract.ContractDTO.ModelQuantity",1,1,1,1,5,0,5,0,1,1,0,,0,0,,,1,2,1,13,0,0,0,1,,11,1,10,6,2,0,,,,4,6,4,2,,,,,,1,1,1,1,,0,0,,0,0.00,1,1,1,1
Public Constructor,"br.com.meyer.model.contract.ContractDTO.ModelQuantity.ModelQuantity",,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,2,2,0,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Class,"br.com.meyer.model.contract.ContractHistoryEntry",1,1,1,1,7,0,7,0,1,6,0,,0,0,,,5,7,5,17,0,0,0,5,,62,8,51,29,17,3,,,,24,31,14,17,,,,,,1,1,1,1,,0,0,,51,0.06,5,5,5,5
Public Enum Type,"br.com.meyer.model.contract.ContractHistoryEntry.ContractChange",1,1,1,1,0,0,0,0,1,1,0,,0,0,,,2,4,2,27,0,0,0,2,,1,0,1,1,0,0,,,,0,1,1,0,,,,,,1,1,1,1,,0,0,,100,0.00,2,2,2,2
Public Method,"br.com.meyer.model.contract.ContractHistoryEntry.ContractChange.valueOf",,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.ContractHistoryEntry.ContractChange.values",,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Constructor,"br.com.meyer.model.contract.ContractHistoryEntry.ContractHistoryEntry",,,,,,,,,,,,,,,,,,,,,,,,,7,9,0,9,4,4,0,5,1,0,4,5,1,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Constructor,"br.com.meyer.model.contract.ContractHistoryEntry.ContractHistoryEntry",,,,,,,,,,,,,,,,,,,,,,,,,7,13,0,13,6,6,0,7,1,0,6,7,1,6,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Constructor,"br.com.meyer.model.contract.ContractHistoryEntry.ContractHistoryEntry",,,,,,,,,,,,,,,,,,,,,,,,,5,11,0,11,5,5,0,6,1,0,5,6,1,5,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.ContractHistoryEntry.getChangeValue",,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.ContractHistoryEntry.setContractChange",,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Class,"br.com.meyer.model.contract.ContractQueryResult",1,1,1,1,10,0,10,0,1,1,0,,0,0,,,1,4,1,13,0,0,0,1,,36,6,27,17,6,3,,,,12,16,10,6,,,,,,1,1,1,1,,0,0,,0,0.11,1,1,1,1
Public Static Class,"br.com.meyer.model.contract.ContractQueryResult.ContractQuantity",1,1,1,1,5,0,5,0,1,1,0,,0,0,,,1,2,1,13,0,0,0,1,,11,1,10,6,2,0,,,,4,6,4,2,,,,,,1,1,1,1,,0,0,,0,0.00,1,1,1,1
Public Constructor,"br.com.meyer.model.contract.ContractQueryResult.ContractQuantity.ContractQuantity",,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,2,2,0,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Constructor,"br.com.meyer.model.contract.ContractQueryResult.ContractQueryResult",,,,,,,,,,,,,,,,,,,,,,,,,9,10,0,10,5,4,0,5,1,0,4,5,1,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Class,"br.com.meyer.model.contract.ContractWithdrawEntry",1,1,1,1,4,0,4,0,2,3,0,,0,0,,,2,2,2,14,0,0,0,2,,69,12,57,33,16,0,,,,26,37,20,17,,,,,,1,1,1,1,,0,0,,25,0.00,2,2,2,2
Public Static Class,"br.com.meyer.model.contract.ContractWithdrawEntry.ContractEvent",1,1,1,1,13,0,13,0,1,3,0,,0,0,,,1,6,1,13,0,0,0,1,,23,1,22,14,6,0,,,,12,14,8,6,,,,,,1,1,1,1,,0,0,,0,0.00,1,1,1,1
Public Constructor,"br.com.meyer.model.contract.ContractWithdrawEntry.ContractEvent.ContractEvent",,,,,,,,,,,,,,,,,,,,,,,,,6,13,0,13,6,6,0,7,1,0,6,7,1,6,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Constructor,"br.com.meyer.model.contract.ContractWithdrawEntry.ContractWithdrawEntry",,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,2,2,0,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Static Class,"br.com.meyer.model.contract.ContractWithdrawEntry.SellerEvents",2,2,2,1,5,1,4,0,1,3,0,,0,0,,,3,2,3,15,0,0,0,3,,27,6,21,11,7,0,,,,9,15,7,8,,,,,,4,4,5,3,,0,1,,33,0.00,7,7,8,5
Public Constructor,"br.com.meyer.model.contract.ContractWithdrawEntry.SellerEvents.SellerEvents",,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,2,2,0,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.ContractWithdrawEntry.SellerEvents.equals",,,,,,,,,,,,,,,,,,,,,,,,,2,9,3,6,2,4,0,3,3,0,4,7,2,5,4,4,5,3,2,,,,,2,,1,2,,0.00,,,,
Public Method,"br.com.meyer.model.contract.ContractWithdrawEntry.SellerEvents.hashCode",,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,2,2,2,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.ContractWithdrawEntry.compareTo",,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Class,"br.com.meyer.model.contract.ContractsByStatusSpec",1,1,1,1,5,0,5,0,1,1,0,,0,0,,,1,2,1,13,0,0,0,1,,13,1,9,6,2,3,,,,4,6,4,2,,,,,,1,1,1,1,,0,0,,0,0.33,1,1,1,1
Public Constructor,"br.com.meyer.model.contract.ContractsByStatusSpec.ContractsByStatusSpec",,,,,,,,,,,,,,,,,,,,,,,,,7,5,0,5,2,2,0,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Class,"br.com.meyer.model.contract.Price",1,1,1,1,5,0,5,0,1,14,0,,0,0,,,16,6,16,28,1,0,0,15,,221,39,173,68,76,9,,,,87,129,52,77,,,,,,9,9,10,6,,0,1,,64,0.05,28,28,29,21
Public Static Class,"br.com.meyer.model.contract.Price.Builder",1,1,1,1,4,0,4,0,1,6,0,,0,0,,,9,6,9,21,0,0,0,9,,54,9,45,16,19,0,,,,25,35,16,19,,,,,,1,1,1,1,,0,0,,77,0.00,9,9,9,9
Public Constructor,"br.com.meyer.model.contract.Price.Builder.Builder",,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Constructor,"br.com.meyer.model.contract.Price.Builder.Builder",,,,,,,,,,,,,,,,,,,,,,,,,7,8,0,8,1,6,0,7,1,0,6,7,1,6,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Price.Builder._id",,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Price.Builder.build",,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Price.Builder.counterType",,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Price.Builder.exceedingPages",,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Price.Builder.franchise",,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Price.Builder.modelQuantities",,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Price.Builder.serialDevices",,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Static Class,"br.com.meyer.model.contract.Price.ModelQuantity",2,2,2,1,6,0,5,0,1,4,0,,0,0,,,5,3,5,17,0,0,0,5,,43,8,35,16,15,0,,,,18,28,11,17,,,,,,6,6,7,5,,0,1,,26,0.00,12,12,13,9
Public Constructor,"br.com.meyer.model.contract.Price.ModelQuantity.ModelQuantity",,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,3,3,0,4,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Price.ModelQuantity.equals",,,,,,,,,,,,,,,,,,,,,,,,,4,11,3,8,2,6,0,3,5,1,6,11,2,9,6,6,7,5,4,,,,,4,,1,4,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Price.ModelQuantity.getQuantity",,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Price.ModelQuantity.hashCode",,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,6,2,4,0,3,1,0,4,5,2,3,3,3,3,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Price.ModelQuantity.setQuantity",,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Constructor,"br.com.meyer.model.contract.Price.Price",,,,,,,,,,,,,,,,,,,,,,,,,7,11,0,11,5,5,0,6,1,0,5,6,1,5,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Constructor,"br.com.meyer.model.contract.Price.Price",,,,,,,,,,,,,,,,,,,,,,,,,8,9,0,9,4,4,0,5,1,0,4,5,1,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Constructor,"br.com.meyer.model.contract.Price.Price",,,,,,,,,,,,,,,,,,,,,,,,,8,8,0,8,1,6,0,7,1,0,6,7,1,6,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Price.equals",,,,,,,,,,,,,,,,,,,,,,,,,5,13,3,10,2,8,0,5,6,1,7,13,2,11,9,9,10,6,5,,,,,5,,1,5,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Price.getCounterType",,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Price.getExceedingPages",,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Price.getFranchise",,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Price.getModelNames",,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,5,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.model.contract.Price.getModelNames.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Price.getModelQuantities",,,,,,,,,,,,,,,,,,,,,,,,,8,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Price.getModelQuantity",,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,1,3,0,5,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.model.contract.Price.getModelQuantity.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Price.getSerialDevices",,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,"br.com.meyer.model.contract.Price.hasModels",,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Price.hashCode",,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,7,2,5,0,5,1,0,5,6,2,4,5,5,5,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Price.setCounterType",,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Price.setFranchise",,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.contract.Price.setModelQuantities",,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Package,"br.com.meyer.model.contract.withdraw",1,1,1,1,8,0,8,0,,,,2,0,0,1,,2,7,2,,0,0,0,2,,46,7,36,25,7,3,,,,21,25,18,7,,,,,,1,1,1,1,,,0,,,0.08,2,2,2,2
Public Class,"br.com.meyer.model.contract.withdraw.ContractWithdrawDTO",1,1,1,1,5,0,5,0,1,2,0,,0,0,,,1,2,1,13,0,0,0,1,,36,4,29,18,7,3,,,,14,18,11,7,,,,,,1,1,1,1,,0,0,,0,0.10,1,1,1,1
Public Static Class,"br.com.meyer.model.contract.withdraw.ContractWithdrawDTO.ContractUser",1,1,1,1,11,0,11,0,1,5,0,,0,0,,,1,5,1,13,0,0,0,1,,20,1,19,12,5,0,,,,10,12,7,5,,,,,,1,1,1,1,,0,0,,0,0.00,1,1,1,1
Public Constructor,"br.com.meyer.model.contract.withdraw.ContractWithdrawDTO.ContractUser.ContractUser",,,,,,,,,,,,,,,,,,,,,,,,,5,11,0,11,5,5,0,6,1,0,5,6,1,5,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Constructor,"br.com.meyer.model.contract.withdraw.ContractWithdrawDTO.ContractWithdrawDTO",,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,2,2,0,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Package,"br.com.meyer.model.device",1,1,1,1,6,0,5,0,,,,12,4,0,10,,57,89,61,,3,0,0,58,,717,126,555,287,205,36,,,,262,360,198,162,,,,,,7,7,11,5,,,2,,,0.06,99,99,109,77
Public Class,"br.com.meyer.model.device.Device",1,1,1,1,9,1,8,0,1,24,0,,0,0,,,25,13,25,37,0,0,0,25,,281,55,223,74,124,3,,,,91,133,54,79,,,,,,7,7,11,1,,0,2,,83,0.01,41,41,49,25
Public Constructor,"br.com.meyer.model.device.Device.Device",,,,,,,,,,,,,,,,,,,,,,,,,18,23,0,23,11,11,0,12,1,0,11,12,1,11,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Constructor,"br.com.meyer.model.device.Device.Device",,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,4,1,2,0,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Constructor,"br.com.meyer.model.device.Device.Device",,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.device.Device.changeDeviceStatus",,,,,,,,,,,,,,,,,,,,,,,,,8,43,10,33,5,25,0,11,12,1,13,18,4,14,5,5,11,1,1,,,,,0,,2,0,,0.00,,,,
Public Method,"br.com.meyer.model.device.Device.diff",,,,,,,,,,,,,,,,,,,,,,,,,9,28,3,25,2,16,0,17,64,2,9,16,2,14,7,7,9,1,1,,,,,0,,1,0,,0.00,,,,
Public Method,"br.com.meyer.model.device.Device.generateDeviceReading",,,,,,,,,,,,,,,,,,,,,,,,,5,17,3,14,7,12,0,9,1,0,6,7,6,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.device.Device.getAddress",,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.device.Device.getBoard",,,,,,,,,,,,,,,,,,,,,,,,,11,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.device.Device.getComplement",,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.device.Device.getCreationDate",,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.device.Device.getLastModification",,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.device.Device.getLink",,,,,,,,,,,,,,,,,,,,,,,,,9,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.device.Device.getModel",,,,,,,,,,,,,,,,,,,,,,,,,8,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.device.Device.getNextReading",,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.device.Device.getPhysicalLocation",,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.device.Device.getSerialCode",,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.device.Device.getStatus",,,,,,,,,,,,,,,,,,,,,,,,,7,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.device.Device.getTechnician",,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.device.Device.get_id",,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.device.Device.hasCounter",,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,1,3,0,6,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.model.device.Device.hasCounter.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.device.Device.merge",,,,,,,,,,,,,,,,,,,,,,,,,3,7,2,5,2,3,0,4,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.model.device.Device.mergeCounters",,,,,,,,,,,,,,,,,,,,,,,,,5,37,8,29,9,23,0,12,9,1,12,17,6,11,5,5,5,1,1,,,,,0,,2,0,,0.00,,,,
Private Method,"br.com.meyer.model.device.Device.mergeCounters.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
